cors-probe (after): tree b2d0c3992, node v26.4.0; eight doors, every CORS entry point, called in process, no port, no live request
door | entry | env | origin | status error | allow-origin | expected | verdict
functions/api/_accounts.ts | pushSave | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/_accounts.ts | pushSave | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | pushSave | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | pushSave | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/_accounts.ts | pullSave | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/_accounts.ts | pullSave | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/_accounts.ts | pullSave | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/_accounts.ts | pullSave | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/_accounts.ts | pullSave | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | pullSave | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | pullSave | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/_accounts.ts | saveVersions | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/_accounts.ts | saveVersions | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/_accounts.ts | saveVersions | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/_accounts.ts | saveVersions | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/_accounts.ts | saveVersions | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | saveVersions | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | saveVersions | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/_accounts.ts | saveProfiles | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/_accounts.ts | saveProfiles | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/_accounts.ts | saveProfiles | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/_accounts.ts | saveProfiles | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/_accounts.ts | saveProfiles | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | saveProfiles | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | saveProfiles | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/_accounts.ts | deleteAccount | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/_accounts.ts | deleteAccount | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/_accounts.ts | deleteAccount | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/_accounts.ts | deleteAccount | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/_accounts.ts | deleteAccount | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | deleteAccount | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/_accounts.ts | deleteAccount | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/redeem.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/redeem.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/redeem.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/redeem.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/redeem.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/redeem.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/redeem.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/standings.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/standings.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/standings.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/standings.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/standings.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/standings.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/standings.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/standings.ts | onRequestAssayQueue | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 503 assay_unavailable | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/standings.ts | onRequestAssayQueue | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 503 assay_unavailable | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/standings.ts | onRequestAssayQueue | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 503 assay_unavailable | https://agenttown.app | admit https://agenttown.app | ok
functions/api/standings.ts | onRequestAssayQueue | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 503 assay_unavailable | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/standings.ts | onRequestAssayQueue | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 503 assay_unavailable | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/standings.ts | onRequestAssayQueue | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 503 assay_unavailable | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/standings.ts | onRequestAssayQueue | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/standings.ts | onRequestAssayVerdict | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 503 assay_unavailable | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/standings.ts | onRequestAssayVerdict | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 503 assay_unavailable | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/standings.ts | onRequestAssayVerdict | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 503 assay_unavailable | https://agenttown.app | admit https://agenttown.app | ok
functions/api/standings.ts | onRequestAssayVerdict | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 503 assay_unavailable | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/standings.ts | onRequestAssayVerdict | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 503 assay_unavailable | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/standings.ts | onRequestAssayVerdict | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 503 assay_unavailable | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/standings.ts | onRequestAssayVerdict | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/standings.ts | onRequestStandingsReassay | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 503 assay_unavailable | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/standings.ts | onRequestStandingsReassay | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 503 assay_unavailable | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/standings.ts | onRequestStandingsReassay | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 503 assay_unavailable | https://agenttown.app | admit https://agenttown.app | ok
functions/api/standings.ts | onRequestStandingsReassay | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 503 assay_unavailable | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/standings.ts | onRequestStandingsReassay | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 503 assay_unavailable | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/standings.ts | onRequestStandingsReassay | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 503 assay_unavailable | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/standings.ts | onRequestStandingsReassay | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/refusals.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/refusals.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/refusals.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/refusals.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/refusals.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/refusals.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/refusals.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/telemetry.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/telemetry.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/telemetry.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/telemetry.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/telemetry.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/telemetry.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/telemetry.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/stats.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/stats.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/stats.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/stats.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/stats.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/stats.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/stats.ts | onRequest | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/_multiplayer.ts | createRoom | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/_multiplayer.ts | createRoom | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/_multiplayer.ts | createRoom | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/_multiplayer.ts | createRoom | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/_multiplayer.ts | createRoom | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/_multiplayer.ts | createRoom | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/_multiplayer.ts | createRoom | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/_multiplayer.ts | connectRoom | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/_multiplayer.ts | connectRoom | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/_multiplayer.ts | connectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/_multiplayer.ts | connectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/_multiplayer.ts | connectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/_multiplayer.ts | connectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/_multiplayer.ts | connectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/_multiplayer.ts | inspectRoom | development, sender bound (=1 and RESEND_API_KEY) | http://localhost:5188 | 204 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/_multiplayer.ts | inspectRoom | development, sender bound (=1 and RESEND_API_KEY) | http://127.0.0.1:5188 | 204 | http://127.0.0.1:5188 | admit http://127.0.0.1:5188 | ok
functions/api/_multiplayer.ts | inspectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://agenttown.app | 204 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/_multiplayer.ts | inspectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://www.agenttown.app | 204 | https://www.agenttown.app | admit https://www.agenttown.app | ok
functions/api/_multiplayer.ts | inspectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://gold-rush-3in.pages.dev | 204 | https://gold-rush-3in.pages.dev | admit https://gold-rush-3in.pages.dev | ok
functions/api/_multiplayer.ts | inspectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://feature-x.gold-rush-3in.pages.dev | 204 | https://feature-x.gold-rush-3in.pages.dev | admit https://feature-x.gold-rush-3in.pages.dev | ok
functions/api/_multiplayer.ts | inspectRoom | development, sender bound (=1 and RESEND_API_KEY) | https://evil.example | 403 cors_forbidden | (none) | refuse 403 (none) | ok
functions/api/standings.ts | onRequest (308) | pages production, canonical origin bound | http://localhost:5188 | 308 | (none) | refuse 308 (none) | ok
functions/api/standings.ts | onRequest (308) | pages production, canonical origin bound | https://agenttown.app | 308 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/standings.ts | onRequest (308) | pages production, canonical origin bound | https://evil.example | 308 | (none) | refuse 308 (none) | ok
functions/api/standings.ts | onRequestAssayQueue (308) | pages production, canonical origin bound | http://localhost:5188 | 308 | (none) | refuse 308 (none) | ok
functions/api/standings.ts | onRequestAssayQueue (308) | pages production, canonical origin bound | https://agenttown.app | 308 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/standings.ts | onRequestAssayQueue (308) | pages production, canonical origin bound | https://evil.example | 308 | (none) | refuse 308 (none) | ok
functions/api/standings.ts | onRequest (308) | development, canonical origin bound | http://localhost:5188 | 308 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/standings.ts | onRequest (308) | development, canonical origin bound | https://agenttown.app | 308 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/standings.ts | onRequest (308) | development, canonical origin bound | https://evil.example | 308 | (none) | refuse 308 (none) | ok
functions/api/standings.ts | onRequestAssayQueue (308) | development, canonical origin bound | http://localhost:5188 | 308 | http://localhost:5188 | admit http://localhost:5188 | ok
functions/api/standings.ts | onRequestAssayQueue (308) | development, canonical origin bound | https://agenttown.app | 308 | https://agenttown.app | admit https://agenttown.app | ok
functions/api/standings.ts | onRequestAssayQueue (308) | development, canonical origin bound | https://evil.example | 308 | (none) | refuse 308 (none) | ok

SUMMARY by door: rows, mismatches (of which: localhost admitted where the rule refuses / localhost refused where the rule admits / site or stranger rows)
  functions/api/_bugs.ts: 105 rows, 0 mismatches (0 / 0 / 0)
  functions/api/_accounts.ts: 280 rows, 0 mismatches (0 / 0 / 0)
  functions/api/redeem.ts: 35 rows, 0 mismatches (0 / 0 / 0)
  functions/api/standings.ts: 152 rows, 0 mismatches (0 / 0 / 0)
  functions/api/refusals.ts: 35 rows, 0 mismatches (0 / 0 / 0)
  functions/api/telemetry.ts: 35 rows, 0 mismatches (0 / 0 / 0)
  functions/api/stats.ts: 35 rows, 0 mismatches (0 / 0 / 0)
  functions/api/_multiplayer.ts: 105 rows, 0 mismatches (0 / 0 / 0)
SUMMARY by env: rows, mismatches
  pages production: 154 rows, 0 mismatches
  droplet production: 154 rows, 0 mismatches
  development (ALLOW_LOCALHOST_ORIGINS=1): 154 rows, 0 mismatches
  misspelled development (ALLOW_LOCALHOST_ORIGINS=true): 154 rows, 0 mismatches
  development, sender bound (=1 and RESEND_API_KEY): 154 rows, 0 mismatches
  pages production, canonical origin bound: 6 rows, 0 mismatches
  development, canonical origin bound: 6 rows, 0 mismatches
TOTAL: 782 rows, 0 mismatches
VERDICT (after): every row matches the rule. Without the variable every door refuses localhost with no allow-origin; the site's origins are admitted everywhere; the variable, exactly '1', admits localhost.
